nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media,prod_real_oficial,prod_efec_oficial
tienda_trim,2946,,SECOS,No veterana,78,231,28.862,"127,19","0,8524","8,79","17,75",0,0,"1,28","0,712","3,18","26,54","32,57","0,8524","8,79","17,54",0,0,"1,28","0,6474","2,09","26,33","31,2",0,0,"0,2111",0,0,0,"0,0646","1,09","0,2111","1,37","0,0275","0,2679","0,5452",0,0,"0,0411","0,022","0,0964","0,8131","0,0284","0,2785","0,5617",0,0,"0,0423","0,0215","0,0677","0,8402",0,0,"0,0747",0,0,0,"0,0121","0,9132","0,0747","0,261","0,2509","237,44","247,28",,
tienda_trim,2946,,REFRIGERADO,No veterana,77,132,11.081,"82,77","0,6596","4,3","9,47",0,0,"0,8231","1,45","2,93","13,77","19,64","0,5951","4,3","8,27",0,0,"0,8231","1,45","1,49","12,57","16,94","0,0645",0,"1,2",0,0,0,0,"1,44","1,2","2,7","0,0361","0,2249","0,4858",0,0,"0,0455","0,0739","0,1338","0,7107","0,0379","0,2513","0,4897",0,0,"0,0523","0,0826","0,0862","0,741","0,0435",0,"0,3535",0,0,0,0,"0,603","0,3535","0,2479","0,219","267,39","313,4",,
tienda_trim,2946,,CONGELADO,No veterana,77,94,3.190,"33,94","0,7245","2,46","5,48",0,0,"0,7659","2,01","3,6","7,94","15,05","0,7245","2,46","5,14",0,0,"0,7659","1,92","2,63","7,61","13,64",0,0,"0,3375",0,0,0,"0,0988","0,9794","0,3375","1,42","0,0596","0,1582","0,3417",0,0,"0,0582","0,1315","0,2508","0,4999","0,0633","0,1742","0,3585",0,0,"0,0616","0,1367","0,2057","0,5327",0,0,"0,1221",0,0,0,"0,0714","0,8064","0,1221","0,5323","0,4956","137,08","149,54",,
tienda_trim,2946,,FRESCOS,No veterana,77,119,6.670,"56,3","0,8919",0,0,"14,19","0,729","0,8905","3,86","2,47","14,19","23,02","0,8919",0,0,"13,98","0,729","0,8905","3,86","1,7","13,98","22,05",0,0,0,"0,2056",0,0,0,"0,7672","0,2056","0,9727","0,0418",0,0,"0,6133","0,0296","0,0407","0,1679","0,1068","0,6133","0,0435",0,0,"0,6302","0,0304","0,0424","0,1736","0,0799","0,6302",0,0,0,"0,1191",0,0,0,"0,8809","0,1191","0,4405","0,4192","149,07","154,08",,
tienda_trim,2946,,FYV,No veterana,77,103,5.214,"50,79","1,28",0,0,"8,56","3,34","1,25","2,95","1,9","8,56","19,29","1,28",0,0,"8,56","3,25","1,25","2,95","1,57","8,56","18,86",0,0,0,0,"0,0963",0,0,"0,3259",0,"0,4222","0,0712",0,0,"0,433","0,1665","0,0679","0,1563","0,1052","0,433","0,0724",0,0,"0,4412","0,1663","0,069","0,1597","0,0915","0,4412",0,0,0,0,"0,2",0,0,"0,8",0,"0,4858","0,4764","157,65","160,33",,
tienda_trim,2946,,HORNO,No veterana,77,77,816,"10,6","0,4416","0,7345","0,8054",0,0,"0,6762","1,81","2,43","1,54","6,89","0,4416","0,7345","0,8054",0,0,"0,6762","1,81","0,6143","1,54","5,08",0,0,0,0,0,0,0,"1,82",0,"1,82","0,0801","0,1315","0,1203",0,0,"0,123","0,3395","0,2057","0,2518","0,0904","0,1447","0,1359",0,0,"0,1399","0,3836","0,1056","0,2805",0,0,0,0,0,0,0,1,0,"0,8588","0,6345","126,54","146,28",,
tienda_trim,2946,,PENDIENTES,No veterana,68,72,903,"12,26","0,3593","0,889","1,36",0,"0,0159","0,4921","2,7","0,1743","2,25","5,99","0,3593","0,889","1,06",0,"0,0159","0,4921","2,7","0,1743","1,95","5,7",0,0,"0,2928",0,0,0,0,0,"0,2928","0,2928","0,0931","0,1422","0,1498",0,"0,0011","0,1351","0,4556","0,023","0,292","0,0936","0,1444","0,1399",0,"0,0011","0,1364","0,4614","0,0231","0,2843",0,0,1,0,0,0,0,0,1,"0,6723","0,6617","180,21","183,57",,
tienda_trim,3563,,GLOBAL,Liebre,76,,314.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3047","0,298"
tienda_trim,3563,,SECOS,Veterana,76,1.168,179.272,"152,49","2,15","11,58","26,24",0,0,"1,93","1,22","2,1","37,81","45,21","1,43","11,55","26,13",0,0,"1,85","1,2","1,88","37,69","44,05","0,7154","0,0245","0,1008",0,0,"0,0808","0,0179","0,2227","0,1253","1,16","0,0477","0,2551","0,5809",0,0,"0,0427","0,027","0,0465","0,836","0,0327","0,2612","0,594",0,0,"0,042","0,0273","0,0428","0,8552","0,592","0,0362","0,0929",0,0,"0,0748","0,008","0,196","0,1292","0,298","0,2904","202,39","207,71",,
tienda_trim,3563,,REFRIGERADO,Veterana,76,471,49.456,"104,44","1,25","6,01","12,07",0,0,"0,8301","2,32","2,71","18,08","25,19","1,05","6,01","12,05",0,0,"0,8109","2,29","2,66","18,06","24,87","0,1996",0,"0,0233",0,0,"0,0192","0,0243","0,0486","0,0233","0,315","0,0498","0,2365","0,481",0,0,"0,033","0,0914","0,1083","0,7174","0,0424","0,2392","0,486",0,0,"0,0328","0,0918","0,1077","0,7253","0,6659",0,"0,0709",0,0,"0,0526","0,0526","0,1579","0,0709","0,2422","0,2392","249,98","253,04",,
tienda_trim,3563,,CONGELADO,Veterana,76,413,19.310,"46,29","1,26","3,23","7,94",0,"0,0002","1,05","2,03","2,48","11,17",18,"1,23","3,23","7,91",0,"0,0002","1,03","2,03","2,24","11,14","17,67","0,0374",0,"0,0277",0,0,"0,0263",0,"0,2421","0,0277","0,3335","0,0708","0,1748","0,445",0,0,"0,0589","0,1131","0,1375","0,6198","0,0702","0,178","0,4511",0,0,"0,0586","0,1152","0,1269","0,6292","0,0922",0,"0,0667",0,0,"0,0411",0,"0,8","0,0667","0,3912","0,3842","156,33","159,11",,
tienda_trim,3563,,FRESCOS,Veterana,76,457,36.202,"78,4","1,37",0,0,"17,13","1,12","0,7783","3,32","3,15","17,13","26,87","1,31",0,0,"16,98","1,12","0,7636","3,32","2,71","16,98","26,19","0,0638",0,0,"0,1571",0,"0,0147",0,"0,444","0,1571","0,6796","0,0512",0,0,"0,6366","0,0417","0,0288","0,1227","0,1191","0,6366","0,0501",0,0,"0,6471","0,0428","0,0292","0,1258","0,105","0,6471","0,0693",0,0,"0,1966",0,"0,037",0,"0,6971","0,1966","0,3586","0,3502","176,27","181,8",,
tienda_trim,3563,,FYV,Veterana,76,378,24.298,"64,66","1,79",0,0,"9,6","3,75","1,29","3,34","1,4","9,6","21,16","1,79",0,0,"9,6","3,72","1,24","3,3","1,1","9,6","20,75",0,0,0,0,"0,0274","0,0489","0,041","0,2949",0,"0,4121","0,085",0,0,"0,4537","0,1765","0,0608","0,1583","0,0656","0,4537","0,0867",0,0,"0,4624","0,1786","0,0601","0,1593","0,0529","0,4624",0,0,0,0,"0,1049","0,1017","0,0714","0,722",0,"0,3319","0,3257","185,58","189,26",,
tienda_trim,3563,,HORNO,Veterana,76,239,5.392,"22,91","0,4503","1,43","1,72",0,0,"0,3927","3,66","0,14","3,15","7,79","0,4139","1,43","1,72",0,0,"0,3927","3,66","0,14","3,15","7,76","0,0364",0,0,0,0,0,0,0,0,"0,0364","0,049","0,175","0,2201",0,0,"0,0499","0,4849","0,021","0,3952","0,0469","0,1756","0,2207",0,0,"0,0501","0,4856","0,021","0,3963",1,0,0,0,0,0,0,0,0,"0,3434","0,3421","191,14","191,39",,
tienda_trim,3563,,PENDIENTES,Veterana,70,140,897,"6,51","0,7566","0,7663","0,86",0,0,"0,7954","1,88",2,"1,63","7,06","0,7566","0,7663","0,86",0,0,"0,7954","1,88","1,79","1,63","6,85",0,0,0,0,0,0,0,"0,2148",0,"0,2148","0,1143","0,1006","0,1059",0,0,"0,1199","0,2451","0,3142","0,2065","0,1171","0,1036","0,1095",0,0,"0,1224","0,2536","0,2937","0,2131",0,0,0,0,0,0,0,1,0,"1,46","1,42","52,81","54,29",,
tienda_trim,3718,,GLOBAL,Liebre,77,,141.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,304","0,2962"
tienda_trim,3718,,SECOS,Veterana,77,581,77.703,"133,59","1,91","8,72","20,96",0,0,"1,34","0,8522","1,82","29,68","35,6","1,86","8,72","20,81",0,0,"1,3","0,8419","1,65","29,53","35,18","0,0488",0,"0,149",0,0,"0,0408","0,0103","0,1623","0,149","0,4111","0,054","0,244","0,5894",0,0,"0,0377","0,024","0,0509","0,8333","0,0533","0,2468","0,5918",0,0,"0,0371","0,024","0,047","0,8386","0,1025",0,"0,4583",0,0,"0,0749","0,0197","0,3445","0,4583","0,2689","0,2657","225,59","228,12",,
tienda_trim,3718,,REFRIGERADO,Veterana,77,276,22.174,"80,55","1,58","4,4","11,59",0,0,"0,6839","1,25","2,13","15,99","21,63","1,35","4,38","11,43",0,0,"0,6839","1,25","2,03","15,8","21,11","0,2292","0,0233","0,164",0,0,0,0,"0,0973","0,1874","0,5138","0,0732","0,2031","0,535",0,0,"0,0321","0,0577","0,0988","0,7382","0,0649","0,2064","0,5411",0,0,"0,0328","0,0589","0,0957","0,7476","0,3975","0,0714","0,2857",0,0,0,0,"0,2454","0,3571","0,2711","0,2642","224,85","229,71",,
tienda_trim,3718,,CONGELADO,Veterana,77,230,9.509,"41,84","1,34","2,39","7,01",0,0,"0,8864","1,48","2,33","9,4","15,43","1,15","2,35","6,63",0,0,"0,8549","1,48","1,89","8,98","14,36","0,1874","0,0442","0,3737",0,0,"0,0315",0,"0,4382","0,4179","1,08","0,0865","0,1572","0,4502",0,0,"0,0585","0,0978","0,1498","0,6074","0,0797","0,164","0,4593",0,0,"0,0599","0,1037","0,1333","0,6233","0,2221","0,0648","0,2436",0,0,"0,0476",0,"0,4218","0,3085","0,373","0,3492","165,28","176,45",,
tienda_trim,3718,,FRESCOS,Veterana,77,273,16.698,"61,44","1,66",0,0,"16,98","1,02","0,9536","2,92","2,35","16,98","25,89","1,6",0,0,"16,75","0,941","0,8795","2,87","2,03","16,75","25,07","0,0592",0,0,"0,2277","0,0816","0,0741","0,0561","0,325","0,2277","0,8236","0,0646",0,0,"0,6542","0,0386","0,0374","0,1135","0,0917","0,6542","0,0648",0,0,"0,6664","0,0366","0,0358","0,1149","0,0813","0,6664","0,0703",0,0,"0,269","0,0952","0,0952","0,0476","0,4226","0,269","0,4317","0,4163","143,49","147,73",,
tienda_trim,3718,,FYV,Veterana,77,204,12.129,"61,41","1,98",0,0,"9,15","3,5","1,43","2,35","1,43","9,15","19,83","1,9",0,0,"8,92","3,46","1,36","2,35","1,12","8,92","19,12","0,08",0,0,"0,2307","0,0306","0,0672",0,"0,302","0,2307","0,7105","0,1017",0,0,"0,4559","0,1756","0,0751","0,1199","0,0717","0,4559","0,1006",0,0,"0,4616","0,1802","0,074","0,1236","0,0599","0,4616","0,125",0,0,"0,25","0,0625","0,125",0,"0,4375","0,25","0,3381","0,3259","185,49","191,13",,
tienda_trim,3718,,HORNO,Veterana,77,152,2.628,"17,2","0,5737","0,9988","1,46",0,0,"0,9728","2,78","0,0065","2,46","6,79","0,512","0,9988","1,29",0,0,"0,8628","2,78","0,0065","2,29","6,45","0,0618",0,"0,172",0,0,"0,11",0,0,"0,172","0,3438","0,0872","0,1567","0,1981",0,0,"0,137","0,4201","0,0009","0,3548","0,0828","0,1592","0,1916",0,0,"0,1334","0,432","0,0009","0,3509","0,25",0,"0,5",0,0,"0,25",0,0,"0,5","0,4376","0,4115","165,1","168,22",,
tienda_trim,3718,,PENDIENTES,Veterana,68,83,302,"3,68","0,5517","0,4512","0,6692",0,"0,0286","0,6245","1,44","1,65","1,12","5,41","0,5517","0,4512","0,6692",0,"0,0286","0,5675","1,44","1,15","1,12","4,85",0,0,0,0,0,"0,057",0,"0,4991",0,"0,5561","0,1319","0,0856","0,1064",0,"0,0015","0,1417","0,2722","0,2606","0,192","0,1399","0,0871","0,1119",0,"0,0026","0,1398","0,2868","0,2319","0,199",0,0,0,0,0,"0,25",0,"0,75",0,"1,79","1,63","46,71","49,67",,
tienda_trim,3750,,GLOBAL,Liebre,78,,115.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3042","0,2907"
tienda_trim,3750,,SECOS,Veterana,78,486,64.171,"130,03","0,7026","7,58","19,5",0,0,"0,7098","0,5426","4,77","27,08","33,8","0,6724","7,56","19,12",0,0,"0,7098","0,5287","3,14","26,69","31,73","0,0302","0,0162","0,3791",0,0,0,"0,0139","1,63","0,3953","2,07","0,0209","0,2225","0,5768",0,0,"0,0213","0,0162","0,1423","0,7993","0,0211","0,2373","0,6023",0,0,"0,0226","0,0167","0,1001","0,8396","0,0328","0,0063","0,143",0,0,0,"0,0081","0,8099","0,1492","0,2673","0,2508","230,9","245,78",,
tienda_trim,3750,,REFRIGERADO,Veterana,78,240,18.639,"77,62","0,3186","5,02","10,34",0,0,"0,7581","1,39","3,16","15,36","20,98","0,3186",5,"10,14",0,0,"0,7581","1,39","2,58","15,14","20,18",0,"0,0266","0,1946",0,0,0,0,"0,5792","0,2212","0,8004","0,0154","0,2377","0,4931",0,0,"0,0365","0,0656","0,1516","0,7309","0,0162","0,2447","0,5034",0,0,"0,038","0,0683","0,1295","0,7481",0,"0,0376","0,1937",0,0,0,0,"0,7687","0,2313","0,2752","0,2649","222,65","231,08",,
tienda_trim,3750,,CONGELADO,Veterana,78,198,6.642,"34,24","0,3369","2,34","5,72",0,0,"0,7344","1,59","3,4","8,06","14,12","0,3369","2,34","5,69",0,0,"0,7344","1,59","3,17","8,03","13,86",0,0,"0,0305",0,0,0,0,"0,2253","0,0305","0,2559","0,0256","0,1609","0,4053",0,0,"0,0524","0,1121","0,2438","0,5662","0,026","0,1643","0,4096",0,0,"0,0529","0,1137","0,2335","0,5739",0,0,"0,1083",0,0,0,0,"0,8917","0,1083","0,4348","0,4273","145,02","147,9",,
tienda_trim,3750,,FRESCOS,Veterana,78,231,13.453,"58,48","0,4357",0,0,"17,45","1,01","0,8762","3,33","2,86","17,45","25,96","0,4357",0,0,"17,31","1,01","0,8762","3,33","2,2","17,31","25,16",0,0,0,"0,1374",0,0,0,"0,6617","0,1374","0,7991","0,0174",0,0,"0,6712","0,0375","0,0344","0,1292","0,1102","0,6712","0,018",0,0,"0,6862","0,0387","0,0354","0,133","0,0888","0,6862",0,0,0,"0,0539",0,0,0,"0,9461","0,0539","0,4572","0,4438","135,41","139,2",,
tienda_trim,3750,,FYV,Veterana,78,186,10.898,"59,39","0,5277",0,0,"8,3","3,37","0,842","1,93","2,24","8,3","17,21","0,5277",0,0,"8,3","3,37","0,842","1,93","1,71","8,3","16,68",0,0,0,0,0,0,0,"0,5322",0,"0,5322","0,0326",0,0,"0,4796","0,1946","0,0503","0,112","0,1307","0,4796","0,0335",0,0,"0,4932","0,201","0,0523","0,1153","0,1047","0,4932",0,0,0,0,0,0,0,1,0,"0,3088","0,2982","206,26","212,37",,
tienda_trim,3750,,HORNO,Veterana,77,146,1.796,"12,5","0,2562","1,01","0,9865",0,0,"1,78","1,43","0,05","1,99","5,51","0,2562","1,01","0,9865",0,0,"1,58","1,43","0,0016","1,99","5,26",0,0,0,0,0,"0,2003",0,"0,0484",0,"0,2488","0,0505","0,1768","0,1645",0,0,"0,3456","0,2563","0,0062","0,3413","0,052","0,1828","0,1743",0,0,"0,3253","0,2655","0,0002","0,3571",0,0,0,0,0,"0,8",0,"0,2",0,"0,481","0,4589","138,29","143,81",,
tienda_trim,3750,,PENDIENTES,Veterana,43,46,288,"6,55","0,5229","0,3798","0,6693",0,"0,0273","0,4962","0,9518","2,75","1,05","5,8","0,5229","0,3798","0,6693",0,"0,0273","0,4962","0,9518","2,75","1,05","5,8",0,0,0,0,0,0,0,0,0,0,"0,0956","0,0709","0,0702",0,"0,0066","0,1133","0,1659","0,4775","0,1411","0,0956","0,0709","0,0702",0,"0,0066","0,1133","0,1659","0,4775","0,1411",,,,,,,,,,"2,1","2,1","89,24","89,24",,
tienda_trim,3769,,GLOBAL,Liebre,78,,213.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3072","0,2737"
tienda_trim,3769,,SECOS,No veterana,78,847,120.038,"140,89","0,3599","11,85","22,33",0,0,"0,2651","0,5248","6,09","34,19","41,43","0,3599","11,85","21,73",0,0,"0,2531","0,5183","1,91","33,59","36,63",0,0,"0,601",0,0,"0,012","0,0065","4,18","0,601","4,8","0,0085","0,2876","0,5371",0,0,"0,0064","0,0125","0,1478","0,8248","0,0096","0,3246","0,5922",0,0,"0,007","0,014","0,0526","0,9168",0,0,"0,0959",0,0,"0,0018","0,0009","0,9014","0,0959","0,2966","0,2625","204,7","231,76",,
tienda_trim,3769,,REFRIGERADO,No veterana,78,373,34.919,93,"0,2068","6,21","9,81",0,0,"0,5062","1,4","4,28","16,02","22,41","0,2068","6,21","9,72",0,0,"0,5062","1,4","3,14","15,93","21,17",0,0,"0,0966",0,0,0,0,"1,14","0,0966","1,24","0,0096","0,277","0,4371",0,0,"0,0227","0,0625","0,1911","0,7141","0,0101","0,2925","0,4581",0,0,"0,024","0,066","0,1494","0,7506",0,0,"0,067",0,0,0,0,"0,933","0,067","0,2426","0,2292","250,08","264,18",,
tienda_trim,3769,,CONGELADO,No veterana,78,299,12.033,"40,52","0,2809",3,"6,43",0,"0,0001","0,5061","1,62","5,07","9,44","16,91","0,2618",3,"6,38",0,"0,0001","0,5061","1,62","2,73","9,38","14,5","0,0191",0,"0,0544",0,0,0,0,"2,34","0,0544","2,41","0,0172","0,1792","0,3771",0,0,"0,0304","0,0967","0,2994","0,5563","0,0185","0,2079","0,4378",0,0,"0,0354","0,1134","0,187","0,6457","0,009",0,"0,0191",0,0,0,0,"0,9719","0,0191","0,4249","0,3648","144,29","168,86",,
tienda_trim,3769,,FRESCOS,No veterana,78,344,21.624,"63,21","0,7228",0,0,"14,59","0,9833","1,09","3,64","4,33","14,59","25,36","0,6931",0,0,"14,49","0,9833","1,06","3,6","2,2","14,49","23,03","0,0298",0,0,"0,105",0,"0,0325","0,0403","2,12","0,105","2,33","0,0288",0,0,"0,5767","0,0381","0,0434","0,1451","0,1679","0,5767","0,0305",0,0,"0,627","0,0418","0,0464","0,1569","0,0973","0,627","0,006",0,0,"0,0322",0,"0,0123","0,0107","0,9388","0,0322","0,4047","0,3683","151,09","165,09",,
tienda_trim,3769,,FYV,No veterana,78,274,20.053,"73,24","0,8411",0,0,"8,23","4,13","0,948","2,43","4,8","8,23","21,38","0,8411",0,0,"8,23","4,13","0,948","2,43","1,45","8,23","18,02",0,0,0,0,0,0,0,"3,35",0,"3,35","0,0414",0,0,"0,3887","0,1942","0,046","0,1155","0,2142","0,3887","0,0495",0,0,"0,4551","0,2278","0,0542","0,1362","0,0771","0,4551",0,0,0,0,0,0,0,1,0,"0,3028","0,2522","209,39","245,23",,
tienda_trim,3769,,HORNO,No veterana,78,197,4.024,"20,98","0,1935","1,05","1,42",0,0,"0,9847","3,03","0,3082","2,47","6,99","0,1935","1,05","1,38",0,0,"0,9399","3,03","0,2584","2,43","6,85",0,0,"0,0436",0,0,"0,0449",0,"0,0498","0,0436","0,1383","0,0271","0,1502","0,1977",0,0,"0,137","0,4413","0,0467","0,3479","0,0274","0,1521","0,1964",0,0,"0,1355","0,4467","0,0419","0,3485",0,0,"0,3333",0,0,"0,3333",0,"0,3333","0,3333","0,3522","0,3469","188,76","191,86",,
tienda_trim,3769,,PENDIENTES,No veterana,71,100,1.162,"9,9","0,1894","0,476","0,5187",0,"0,0075","0,2531","0,9492","6,51","0,9947","8,91","0,1894","0,4714","0,5187",0,"0,0075","0,2531","0,8706","1,54","0,9901","3,85",0,"0,0046",0,0,0,0,"0,0786","4,97","0,0046","5,06","0,0356","0,0617","0,0607",0,"0,0004","0,0453","0,132","0,6642","0,1225","0,0786","0,1371","0,1147",0,"0,0008","0,1263","0,2592","0,2833","0,2518",0,"0,0013",0,0,0,0,"0,0225","0,9762","0,0013","2,97","1,14","93,14","283,24",,
tienda_trim,3798,,GLOBAL,Liebre,76,,373.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2886","0,272"
tienda_trim,3798,,SECOS,Veterana,76,1.412,206.984,"144,86","0,9057","11,4","22,78",0,0,"1,03","0,7765","4,37","34,18","41,26","0,8918","11,37","22,41",0,0,"1,03","0,7656","2,44","33,78","38,91","0,0139","0,0322","0,3645",0,0,0,"0,0109","1,93","0,3967","2,35","0,0221","0,2763","0,5512",0,0,"0,0251","0,0189","0,1065","0,8275","0,0231","0,2919","0,5757",0,0,"0,0266","0,0197","0,063","0,8676","0,0033","0,0113","0,1273",0,0,0,"0,0049","0,8533","0,1385","0,2869","0,2702","210,76","223,4",,
tienda_trim,3798,,REFRIGERADO,Veterana,76,561,59.742,"105,29","0,7455","6,54","10,3",0,"0,0001","1,06","1,82","1,82","16,85","22,3","0,7455","6,54","10,2",0,"0,0001","1,05","1,82","1,61","16,74","21,96",0,0,"0,1035",0,0,"0,0139",0,"0,2164","0,1035","0,3339","0,0332","0,2929","0,4625",0,0,"0,0474","0,0819","0,082","0,7554","0,0337","0,2968","0,4652",0,0,"0,0477","0,083","0,0736","0,762",0,0,"0,2946",0,0,"0,018",0,"0,6874","0,2946","0,2136","0,2103","284,6","288,55",,
tienda_trim,3798,,CONGELADO,Veterana,76,487,23.841,"48,31","0,9007","3,57","7,24",0,0,"0,7373","1,6","2,37","10,81","16,42","0,8881","3,57","7,2",0,0,"0,7373","1,6","1,65","10,77","15,65","0,0126",0,"0,0313",0,0,0,0,"0,7259","0,0313","0,7697","0,0553","0,2171","0,4407",0,0,"0,0456","0,0984","0,1429","0,6578","0,0568","0,2266","0,461",0,0,"0,0477","0,1029","0,105","0,6876","0,0333",0,"0,0499",0,0,0,0,"0,9168","0,0499","0,3459","0,3289","177,45","185,95",,
tienda_trim,3798,,FRESCOS,Veterana,76,549,43.244,"78,29","0,8973",0,0,"17,34","1,24","0,7098","2,89","3,83","17,34","26,9","0,8973",0,0,"17,24","1,24","0,6933","2,86",2,"17,24","24,93",0,0,0,"0,0962",0,"0,0166","0,0342","1,83","0,0962","1,97","0,0334",0,0,"0,6456","0,046","0,0265","0,1078","0,1406","0,6456","0,0359",0,0,"0,6911","0,0495","0,028","0,1149","0,0806","0,6911",0,0,0,"0,0623",0,"0,0025","0,0062","0,929","0,0623","0,3464","0,3208","175,74","188,88",,
tienda_trim,3798,,FYV,Veterana,76,459,32.193,"70,43","1,3",0,0,"8,96","3,29","1,23","2,97","3,59","8,96","21,35","1,28",0,0,"8,92","3,29","1,21","2,96","1,53","8,92","19,19","0,0171",0,0,"0,0336",0,"0,0207","0,0122","2,07","0,0336","2,15","0,0603",0,0,"0,4199","0,154","0,0582","0,1408","0,1667","0,4199","0,0662",0,0,"0,464","0,1708","0,0635","0,1556","0,0799","0,464","0,0076",0,0,"0,0079",0,"0,0047","0,0164","0,9634","0,0079","0,3086","0,277","199,25","220,69",,
tienda_trim,3798,,HORNO,Veterana,76,290,6.934,"23,94","0,3965","1,31","2,06",0,0,"0,3493","3,29","0,46","3,37","7,86","0,3965","1,31","2,03",0,0,"0,3493","3,29","0,4009","3,34","7,77",0,0,"0,031",0,0,0,0,"0,0591","0,031","0,0901","0,0492","0,1621","0,265",0,0,"0,044","0,4233","0,0564","0,427","0,0495","0,1633","0,2632",0,0,"0,0443","0,4275","0,0521","0,4266",0,0,"0,5",0,0,0,0,"0,5","0,5","0,3493","0,3451","189,32","191,16",,
tienda_trim,3798,,PENDIENTES,Veterana,57,105,420,"4,66","0,4","0,413","0,2933",0,0,"0,4073","0,5445","4,34","0,7062","6,39","0,3427","0,413","0,2933",0,0,"0,4073","0,5445","1,86","0,7062","3,86","0,0573",0,0,0,0,0,0,"2,48",0,"2,53","0,0968","0,0681","0,0378",0,0,"0,0865","0,1015","0,6092","0,106","0,1356","0,0989","0,0485",0,0,"0,1653","0,1661","0,3856","0,1474","0,0435",0,0,0,0,0,0,"0,9565",0,"3,29","1,72","44,01","75,12",,
tienda_trim,3849,,GLOBAL,Liebre,78,,355.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2785","0,2675"
tienda_trim,3849,,SECOS,Veterana,78,1.487,195.697,"130,42","0,72","8,07","20,11",0,"0,0001","0,5188","0,561","4,69","28,18","34,67","0,7124","8,06","20,07",0,"0,0001","0,5188","0,5572","3,07","28,13","32,99","0,0076","0,0078","0,0477",0,0,0,"0,0038","1,61","0,0555","1,68","0,0208","0,2326","0,5801",0,0,"0,015","0,0162","0,1354","0,8126","0,0217","0,2442","0,6082",0,0,"0,0157","0,0169","0,0933","0,8524","0,002","0,003","0,036",0,0,0,"0,0021","0,9569","0,039","0,2668","0,2538","225,66","237,17",,
tienda_trim,3849,,REFRIGERADO,Veterana,78,584,58.958,"99,89","0,5366","4,72","11,81",0,0,"0,8586","2,78","3,22","16,53","23,93","0,5366","4,72","11,76",0,0,"0,8465","2,78","2,56","16,49","23,21",0,0,"0,0459",0,0,"0,0121",0,"0,6633","0,0459","0,7214","0,0225","0,1975","0,4933",0,0,"0,0361","0,1171","0,1335","0,6908","0,0232","0,2031","0,5065",0,0,"0,0365","0,1205","0,1101","0,7096",0,0,"0,0636",0,0,"0,0278",0,"0,9086","0,0636","0,2412","0,2338","251,03","258,31",,
tienda_trim,3849,,CONGELADO,Veterana,78,480,19.100,"39,55","0,5699","2,04","5,42",0,0,"0,7353","1,66","2,49","7,46","12,91","0,5699","2,04","5,42",0,0,"0,7353","1,65","1,92","7,46","12,33",0,0,0,0,0,0,"0,0112","0,5633",0,"0,5745","0,0446","0,1581","0,4216",0,0,"0,0569","0,1293","0,1896","0,5796","0,0467","0,1651","0,4409",0,0,"0,0596","0,1343","0,1534","0,6059",0,0,0,0,0,0,"0,0176","0,9824",0,"0,3311","0,3159","184,87","192,97",,
